Delivery_Date,Delivery_ID,Delivery_Partner,Package_Type,Vehicle_Type,Delivery_Mode,Region,Weather_Condition,Distance_KM,Package_Weight_KG,Delivery_Time,Expected_Time,Delayed,Delivery_Status,Delivery_Rating,Delivery_Cost
16-10-2025,1966900,shadowfax,documents,bike,two day,central,foggy,28.6,35.6,03:25:00 PM,03:16:00 PM,no,delivered,4,249.89
17-10-2025,1966990,shadowfax,electronics,van,standard,west,clear,264.3,8,03:35:00 PM,03:10:00 PM,no,delivered,5,1345.38
18-10-2025,1967080,ecom express,documents,truck,standard,west,foggy,59.6,20.1,03:50:00 PM,03:40:00 PM,no,delivered,5,358.42
19-10-2025,1967170,ekart,fragile items,van,same day,east,hot,259.1,40.2,04:00:00 PM, 03:30:00 PM,no,delivered,4,1516.07
20-10-2025,1967260,ecom express,furniture,scooter,standard,north,hot,281.2,39.8,04:10:00 PM, 04:05:00 PM,no,delivered,5,1525.4
21-10-2025,1967350,blue dart,cosmetics,scooter,two day,west,cold,125.3,46,04:30:00 PM, 04:19:00 PM,no,delivered,3,764.53
22-10-2025,1967440,blue dart,furniture,ev van,two day,south,cold,85.5,47,05:05:00 PM, 04:55:00 PM,no,delivered,4,568.5
23-10-2025,1967530,amazon logistics,furniture,bike,standard,north,stormy,240.1,45.8,05:20:00 PM, 05:10:00 PM,no,delivered,5,1338.02
24-10-2025,1967620,ecom express,electronics,ev bike,two day,north,stormy,293.6,34.7,05:20:00 PM, 05:18:00 PM,no,delivered,4,1572.1
25-10-2025,1967710,delhivery,electronics,scooter,express,north,rainy,44.8,10.3,05:25:00 PM, 05:16:00 PM,yes,delayed,2,304.81
26-10-2025,1967800,shadowfax,cosmetics,bike,two day,south,cold,102,0.7,05:30:00 PM, 05:25:00 PM,no,delivered,5,510.78
27-10-2025,1967890,fedex,clothing,van,same day,north,clear,231.1,37,06:00:00 PM, 05:40:00 PM,no,delivered,5,1366.53
28-10-2025,1967980,blue dart,groceries,bike,express,north,cold,3.6,1.6,06:15:00 PM, 06:10:00 PM,yes,delayed,3,95.67
29-10-2025,1968070,fedex,groceries,ev bike,standard,south,rainy,114.3,7.9,06:30:00 PM, 06:28:00 PM,no,delivered,5,595.2
30-10-2025,1968160,xpressbees,pharmacy,ev bike,express,north,cold,37.8,32.8,06:45:00 PM, 06:10:00 PM,no,delivered,4,337.25
31-10-2025,1968250,shadowfax,automobile parts,scooter,express,north,rainy,244.6,28.7,07:00:00 PM, 06:28:00 PM,yes,delayed,2,1359.01
01-10-2025,1968340,fedex,cosmetics,ev bike,same day,south,hot,78.3,32.5,07:15:00 PM, 07:10:00 PM,no,delivered,5,588.88
02-10-2025,1968430,amazon logistics,pharmacy,ev bike,two day,north,cold,186,34.9,07:30:00 PM, 07:15:00 PM,no,delivered,4,1034.76
03-10-2025,1968520,ekart,fragile items,ev bike,two day,south,hot,172.8,44,07:45:00 PM, 07:30:00 PM,no,delivered,5,995.91
04-10-2025,1968610,shadowfax,furniture,bike,express,central,clear,278.8,24.5,08:00:00 PM, 07:40:00 PM,yes,delayed,3,1517.53
05-10-2025,1968700,ekart,clothing,bike,standard,east,cold,24.4,17.8,08:15:00 PM, 08:10:00 PM,no,delivered,5,175.37
06-10-2025,1968790,ecom express,furniture,bike,same day,west,cold,144.8,34.8,08:30:00 PM, 08:28:00 PM,no,delivered,4,928.37
07-10-2025,1968880,ekart,automobile parts,ev bike,same day,east,stormy,268.6,22.7,08:45:00 PM, 08:30:00 PM,yes,delayed,3,1511.1
08-10-2025,1968970,amazon logistics,fragile items,scooter,same day,east,hot,159.3,0.7,09:00:00 PM, 08:28:00 PM,no,delivered,4,898.33
09-10-2025,1969060,shadowfax,groceries,truck,same day,north,foggy,288.3,11.1,10:25:00 AM,12:00:00 PM,yes,failed,2,1574.8
10-10-2025,1969150,blue dart,documents,van,same day,west,hot,73.1,29.4,10:30:00 AM, 10:25:00 AM,no,delivered,5,553.82
11-10-2025,1969240,xpressbees,automobile parts,ev van,express,south,cold,144.5,36.2,10:30:00 AM,10:27:00 AM,no,delivered,5,881.01
12-10-2025,1969330,ekart,electronics,scooter,standard,south,stormy,241.1,26.6,10:35:00 AM, 10:29:00 AM,no,delivered,4,1285.21
13-10-2025,1969420,ekart,automobile parts,ev bike,two day,south,rainy,134.6,5.3,10:40:00 AM,10:34:00 AM,no,delivered,5,688.93
14-10-2025,1969510,dhl,cosmetics,bike,standard,west,clear,75.9,33,11:45:00 AM, 11:08:00 AM,no,delivered,4,478.44
15-10-2025,1969600,xpressbees,fragile items,ev van,standard,west,hot,34,20.4,11:50:00 AM,11:41:00 AM,no,delivered,4,231.08
16-10-2025,1969690,dhl,documents,truck,standard,east,hot,254.5,11.5,12:00:00 PM,11:52:00 AM,no,delivered,4,1307.12
17-10-2025,1969780,shadowfax,pharmacy,scooter,express,south,hot,43.5,18.8,12:15:00 PM,12:07:00 PM,yes,delayed,3,323.93
18-10-2025,1969870,fedex,documents,van,express,north,foggy,41,34.3,12:30:00 PM,12:13:00 PM,yes,delayed,3,357.81
19-10-2025,1969960,blue dart,electronics,ev bike,same day,central,hot,116.7,28.5,12:45:00 PM,12:21:00 PM,no,delivered,4,768.88
20-10-2025,1970050,ekart,furniture,van,standard,west,clear,278.9,15,01:00:00 PM,12:47:00 PM,no,delivered,3,1439.53
21-10-2025,1970140,ekart,automobile parts,bike,express,east,hot,173.9,43,01:15:00 PM,12:45:00 PM,yes,delayed,2,1048.62
22-10-2025,1970230,ekart,documents,scooter,same day,central,hot,109.7,41.1,01:00:00 PM,12:55:00 PM,no,delivered,5,771.65
23-10-2025,1970320,ecom express,clothing,ev van,express,north,rainy,275.5,2.3,03:10:00 PM,03:10:00 PM,yes,delayed,2,1434.43
24-10-2025,1970410,dhl,automobile parts,van,same day,south,foggy,85.5,39.1,03:25:00 PM,03:16:00 PM,no,delivered,3,644.83
25-10-2025,1970500,dhl,automobile parts,van,express,central,hot,8.6,28.5,03:35:00 PM,03:10:00 PM,no,delivered,4,178.47
26-10-2025,1970590,xpressbees,fragile items,scooter,two day,north,stormy,108.1,3.4,03:50:00 PM,03:40:00 PM,no,delivered,3,550.79
27-10-2025,1970680,amazon logistics,automobile parts,bike,express,south,stormy,189.4,23.3,04:00:00 PM, 03:30:00 PM,yes,delayed,3,1067.02
28-10-2025,1970770,xpressbees,automobile parts,scooter,two day,west,clear,268,0.7,04:10:00 PM, 04:05:00 PM,no,delivered,5,1341.17
29-10-2025,1970860,fedex,automobile parts,ev van,express,east,hot,187.3,48.4,04:30:00 PM,11:00:00 PM,yes,failed,1,1131.67
30-10-2025,1970950,ecom express,automobile parts,truck,express,south,clear,175.8,36.1,05:05:00 PM, 04:55:00 PM,yes,delayed,2,1037.27
31-10-2025,1971040,ecom express,cosmetics,van,two day,south,foggy,216.5,44.2,05:20:00 PM, 05:10:00 PM,no,delivered,5,1215.01
01-10-2025,1971130,blue dart,documents,truck,express,east,foggy,63.4,25.9,05:20:00 PM, 05:18:00 PM,yes,delayed,3,444.67
02-10-2025,1971220,blue dart,furniture,ev bike,same day,south,hot,266.5,45.7,05:25:00 PM, 05:16:00 PM,no,delivered,5,1569.51
03-10-2025,1971310,dhl,groceries,ev van,standard,north,clear,177.3,11.1,05:30:00 PM, 05:25:00 PM,no,delivered,5,919.71
04-10-2025,1971400,amazon logistics,furniture,scooter,two day,west,clear,159.8,31.4,06:00:00 PM, 05:40:00 PM,no,delivered,3,893.26
05-10-2025,1971490,ecom express,cosmetics,ev bike,two day,north,stormy,192.5,5.9,06:15:00 PM, 06:10:00 PM,no,delivered,3,980.26
06-10-2025,1971580,xpressbees,documents,ev bike,same day,west,foggy,29.9,44.5,06:30:00 PM, 06:28:00 PM,no,delivered,5,382.94
07-10-2025,1971670,xpressbees,electronics,bike,express,west,clear,189.7,4.8,06:45:00 PM, 06:10:00 PM,yes,delayed,2,1013.02
08-10-2025,1971760,ekart,pharmacy,ev van,express,central,hot,36.6,28.9,07:00:00 PM, 06:28:00 PM,yes,delayed,2,319.61
09-10-2025,1971850,shadowfax,automobile parts,scooter,express,central,stormy,150.7,28,07:15:00 PM, 07:10:00 PM,yes,delayed,2,887.53
10-10-2025,1971940,blue dart,fragile items,ev bike,express,central,stormy,247,8.6,07:30:00 PM, 07:15:00 PM,yes,delayed,2,1310.74
11-10-2025,1972030,fedex,electronics,ev van,same day,east,foggy,44.8,27.4,07:45:00 PM, 07:30:00 PM,no,delivered,3,406.29
12-10-2025,1972120,blue dart,pharmacy,truck,standard,north,rainy,121.3,21,08:00:00 PM, 07:40:00 PM,no,delivered,5,669.53
13-10-2025,1972210,delhivery,furniture,scooter,express,central,rainy,189.7,2.3,08:15:00 PM, 08:10:00 PM,yes,delayed,2,1005.46
14-10-2025,1972300,ecom express,groceries,ev van,express,central,cold,194.6,36.9,08:30:00 PM, 08:28:00 PM,no,delivered,4,1133.64
15-10-2025,1972390,ecom express,cosmetics,van,express,south,hot,49.8,16.8,08:45:00 PM, 08:30:00 PM,yes,delayed,3,349.34
16-10-2025,1972480,xpressbees,groceries,ev bike,express,south,cold,100.5,8.2,09:00:00 PM, 08:28:00 PM,no,delivered,3,577.16
17-10-2025,1972570,shadowfax,automobile parts,ev bike,express,north,foggy,6.1,4.5,10:25:00 AM,12:00:00 PM,yes,delayed,2,95.67
18-10-2025,1972660,ekart,automobile parts,scooter,two day,south,cold,239,34.5,10:30:00 AM, 10:25:00 AM,no,delivered,5,1298.38
19-10-2025,1972750,shadowfax,pharmacy,truck,express,south,rainy,244.2,21.1,10:30:00 AM,12:00:00 PM,yes,failed,1,1334.3
20-10-2025,1972840,xpressbees,furniture,scooter,standard,central,stormy,160.5,48.1,10:35:00 AM, 10:29:00 AM,no,delivered,5,946.74
21-10-2025,1972930,fedex,pharmacy,bike,two day,south,foggy,293.4,47.8,10:40:00 AM,12:00:00 PM,yes,delayed,2,1610.46
22-10-2025,1973020,ekart,automobile parts,ev bike,express,north,rainy,34,9.8,11:45:00 AM,12:00:00 PM,yes,delayed,3,249.52
23-10-2025,1973110,dhl,documents,scooter,same day,west,foggy,191.9,5.2,11:50:00 AM,11:41:00 AM,no,delivered,5,1074.98
24-10-2025,1973200,amazon logistics,fragile items,truck,two day,west,hot,61,25.1,12:00:00 PM,11:52:00 AM,no,delivered,5,380.36
25-10-2025,1973290,ekart,pharmacy,bike,same day,central,stormy,105.3,9.4,12:15:00 PM,12:07:00 PM,no,delivered,4,654.73
26-10-2025,1973380,ecom express,electronics,truck,same day,west,cold,14.3,22.9,12:30:00 PM,12:13:00 PM,no,delivered,4,240.05
27-10-2025,1973470,xpressbees,cosmetics,scooter,same day,south,stormy,42.3,6.3,12:45:00 PM,12:21:00 PM,no,delivered,3,330.49
28-10-2025,1973560,ecom express,clothing,scooter,standard,west,stormy,110.2,22.4,01:00:00 PM,12:47:00 PM,no,delivered,3,618.05
29-10-2025,1973650,fedex,furniture,bike,standard,central,rainy,171.7,6.1,01:15:00 PM,12:45:00 PM,no,delivered,5,876.8
30-10-2025,1973740,ekart,automobile parts,ev van,standard,central,hot,146.4,49.4,01:00:00 PM,12:55:00 PM,no,delivered,4,880.32
31-10-2025,1973830,delhivery,fragile items,truck,express,east,rainy,293,7.1,03:10:00 PM,03:10:00 PM,yes,delayed,2,1536.18
01-10-2025,1973920,fedex,cosmetics,truck,two day,south,clear,240.1,7.7,03:25:00 PM,03:16:00 PM,no,delivered,4,1223.63
02-10-2025,1974010,dhl,electronics,van,same day,north,hot,16.8,8,03:35:00 PM,03:10:00 PM,no,delivered,5,208.12
03-10-2025,1974100,blue dart,fragile items,ev van,two day,south,hot,9.1,18.1,03:50:00 PM,03:40:00 PM,no,delivered,5,99.8
04-10-2025,1974190,ecom express,groceries,bike,express,east,rainy,272.1,8.7,04:00:00 PM,11:00:00 PM,yes,failed,1,1436.6
05-10-2025,1974280,ecom express,electronics,van,two day,central,cold,158.8,22.4,04:10:00 PM, 04:05:00 PM,no,delivered,5,861.32
06-10-2025,1974370,dhl,automobile parts,bike,same day,east,stormy,295.9,20.8,04:30:00 PM,11:00:00 PM,yes,failed,2,1632.72
07-10-2025,1974460,xpressbees,clothing,ev bike,standard,west,stormy,12.5,37.7,05:05:00 PM, 04:55:00 PM,no,delivered,5,175.72
08-10-2025,1974550,dhl,documents,ev van,same day,west,cold,275.8,35.4,05:20:00 PM, 05:10:00 PM,no,delivered,5,1585.08
09-10-2025,1974640,fedex,clothing,ev bike,same day,east,hot,201.2,45.4,05:20:00 PM, 05:18:00 PM,no,delivered,4,1242.29
10-10-2025,1974730,shadowfax,pharmacy,bike,express,west,hot,143.9,46.6,05:25:00 PM, 05:16:00 PM,no,delivered,5,909.18
11-10-2025,1974820,dhl,fragile items,ev bike,two day,central,stormy,81.3,14.1,05:30:00 PM, 05:25:00 PM,no,delivered,5,448.83
12-10-2025,1974910,amazon logistics,furniture,scooter,express,west,rainy,153.6,11.6,06:00:00 PM, 05:40:00 PM,yes,delayed,3,852.65
13-10-2025,1975000,blue dart,fragile items,van,same day,west,clear,209.8,40.8,06:15:00 PM, 06:10:00 PM,no,delivered,3,1271.34
14-10-2025,1975090,xpressbees,automobile parts,truck,same day,west,clear,68,17.5,06:30:00 PM, 06:28:00 PM,no,delivered,3,492.38
15-10-2025,1975180,ecom express,fragile items,van,standard,central,rainy,249,41.5,06:45:00 PM, 06:10:00 PM,no,delivered,4,1369.44
16-10-2025,1975270,amazon logistics,clothing,scooter,standard,west,rainy,255.5,48.8,07:00:00 PM, 06:28:00 PM,no,delivered,5,1423.78
17-10-2025,1975360,delhivery,clothing,truck,two day,north,rainy,192.3,22.2,07:15:00 PM, 07:10:00 PM,no,delivered,5,1028.04
18-10-2025,1975450,blue dart,documents,scooter,two day,south,clear,154.8,43.7,07:30:00 PM, 07:15:00 PM,no,delivered,5,905.04
19-10-2025,1975540,shadowfax,pharmacy,ev bike,two day,south,rainy,271.8,20.4,07:45:00 PM, 07:30:00 PM,no,delivered,4,1420.17
20-10-2025,1975630,ecom express,fragile items,bike,standard,central,stormy,108.9,25.3,08:00:00 PM, 07:40:00 PM,no,delivered,4,620.31
21-10-2025,1975720,amazon logistics,documents,ev bike,same day,north,stormy,186.7,39.5,08:15:00 PM, 08:10:00 PM,no,delivered,5,1152.09
22-10-2025,1975810,ecom express,pharmacy,ev van,standard,south,foggy,134.3,42.4,08:30:00 PM, 08:28:00 PM,no,delivered,5,798.61
23-10-2025,1975900,blue dart,clothing,ev bike,express,west,cold,94.6,0.7,08:45:00 PM, 08:30:00 PM,no,delivered,3,524.77
24-10-2025,1975990,fedex,furniture,truck,two day,east,stormy,278,3.4,09:00:00 PM, 08:28:00 PM,no,delivered,5,1400.2
25-10-2025,1976080,xpressbees,fragile items,van,express,north,stormy,77.1,35.5,10:25:00 AM,12:00:00 PM,yes,delayed,2,542.12
26-10-2025,1976170,shadowfax,groceries,truck,express,west,hot,191.4,19.9,10:30:00 AM,12:00:00 PM,yes,delayed,3,1066.73
27-10-2025,1976260,xpressbees,clothing,truck,express,north,cold,84,31.7,10:30:00 AM,10:27:00 AM,no,delivered,4,565.16
28-10-2025,1976350,blue dart,groceries,ev van,express,north,rainy,181.5,18.1,10:35:00 AM,12:00:00 PM,yes,delayed,2,1011.89
29-10-2025,1976440,fedex,cosmetics,bike,standard,central,cold,228.1,45.8,10:40:00 AM,10:34:00 AM,no,delivered,5,1277.81
30-10-2025,1976530,fedex,automobile parts,truck,express,east,foggy,136.1,27.9,11:45:00 AM,12:00:00 PM,yes,delayed,2,814.26
31-10-2025,1976620,ecom express,pharmacy,truck,two day,east,cold,130.8,22.7,11:50:00 AM,11:41:00 AM,no,delivered,5,722.07
01-10-2025,1976710,blue dart,cosmetics,scooter,standard,north,foggy,148.2,44.5,12:00:00 PM,11:52:00 AM,no,delivered,4,874.44
02-10-2025,1976800,ekart,groceries,van,express,north,hot,161.2,3.9,12:15:00 PM,12:07:00 PM,no,delivered,5,867.79
03-10-2025,1976890,delhivery,automobile parts,van,same day,south,hot,153.8,34.5,12:30:00 PM,12:13:00 PM,no,delivered,5,972.47
04-10-2025,1976980,blue dart,fragile items,bike,express,south,foggy,48.7,12.3,12:45:00 PM,12:21:00 PM,yes,delayed,3,330.49
05-10-2025,1977070,ecom express,automobile parts,van,same day,west,foggy,179.8,10.3,01:00:00 PM,12:47:00 PM,no,delivered,5,1029.87
06-10-2025,1977160,amazon logistics,fragile items,scooter,express,south,foggy,228.3,23.3,01:15:00 PM,12:45:00 PM,yes,delayed,2,1261.31
07-10-2025,1977250,ekart,furniture,van,standard,central,rainy,219.9,42.2,01:00:00 PM,12:55:00 PM,no,delivered,5,1226.13
08-10-2025,1977340,xpressbees,automobile parts,scooter,two day,south,cold,198.9,21.2,03:10:00 PM,03:10:00 PM,no,delivered,4,1058.13
09-10-2025,1977430,shadowfax,pharmacy,ev bike,two day,south,cold,118.9,2.2,03:25:00 PM,03:16:00 PM,no,delivered,3,601.07
10-10-2025,1977520,ecom express,pharmacy,ev van,express,north,clear,160.4,24.3,03:35:00 PM,03:10:00 PM,yes,delayed,3,924.96
11-10-2025,1977610,ekart,pharmacy,bike,standard,central,clear,236.8,19.3,03:50:00 PM,03:40:00 PM,no,delivered,3,1241.75
12-10-2025,1977700,ecom express,clothing,scooter,express,west,hot,42.5,30.2,04:00:00 PM, 03:30:00 PM,yes,delayed,2,353.04
13-10-2025,1977790,dhl,fragile items,bike,two day,east,stormy,144.6,23.1,04:10:00 PM, 04:05:00 PM,no,delivered,5,792.39
14-10-2025,1977880,xpressbees,groceries,van,same day,central,hot,140.5,18,04:30:00 PM, 04:19:00 PM,no,delivered,5,856.53
15-10-2025,1977970,dhl,pharmacy,van,same day,west,rainy,190.1,46.2,05:05:00 PM, 04:55:00 PM,no,delivered,5,1189.07
16-10-2025,1978060,xpressbees,fragile items,van,same day,east,stormy,216.8,31.6,05:20:00 PM, 05:10:00 PM,yes,delayed,2,1278.83
17-10-2025,1978150,dhl,clothing,bike,two day,central,foggy,66.1,35.2,05:20:00 PM, 05:18:00 PM,no,delivered,5,436.22
18-10-2025,1978240,amazon logistics,documents,ev van,standard,south,clear,56.4,12.4,05:25:00 PM, 05:16:00 PM,no,delivered,5,319.26
19-10-2025,1978330,shadowfax,automobile parts,ev van,two day,west,cold,46.4,24.9,05:30:00 PM, 05:25:00 PM,no,delivered,5,306.64
20-10-2025,1978420,ekart,groceries,ev van,two day,east,cold,191.8,12.7,06:00:00 PM, 05:40:00 PM,no,delivered,3,997.13
21-10-2025,1978510,ecom express,pharmacy,van,two day,east,stormy,179.6,27.6,06:15:00 PM, 06:10:00 PM,no,delivered,5,980.8
22-10-2025,1978600,xpressbees,pharmacy,ev bike,express,west,clear,54.5,5.5,06:30:00 PM, 06:28:00 PM,no,delivered,3,339.06
23-10-2025,1978690,dhl,fragile items,bike,two day,east,hot,180.2,47.1,06:45:00 PM, 06:10:00 PM,no,delivered,3,1042.15
24-10-2025,1978780,blue dart,furniture,truck,two day,central,rainy,235.4,7,07:00:00 PM, 06:28:00 PM,no,delivered,5,1197.88
25-10-2025,1978870,ecom express,groceries,truck,two day,west,stormy,45.6,15.9,07:15:00 PM, 07:10:00 PM,no,delivered,5,275.64
26-10-2025,1978960,xpressbees,electronics,ev bike,express,east,rainy,63,7.3,07:30:00 PM, 07:15:00 PM,yes,delayed,3,386.75
27-10-2025,1979050,xpressbees,furniture,ev bike,two day,central,hot,67.1,15.1,07:45:00 PM, 07:30:00 PM,no,delivered,4,380.74
28-10-2025,1979140,amazon logistics,pharmacy,bike,two day,central,foggy,199.4,4.8,08:00:00 PM, 07:40:00 PM,no,delivered,4,1011.43
29-10-2025,1979230,shadowfax,cosmetics,van,standard,east,foggy,268.8,45.5,08:15:00 PM, 08:10:00 PM,no,delivered,5,1480.56
30-10-2025,1979320,ekart,fragile items,van,express,south,cold,16.8,17.4,08:30:00 PM, 08:28:00 PM,yes,delayed,2,186.23
31-10-2025,1979410,ekart,cosmetics,van,two day,central,clear,257.9,27.4,08:45:00 PM, 08:30:00 PM,no,delivered,5,1371.82
01-10-2025,1979500,delhivery,furniture,truck,two day,west,cold,124.5,29.6,09:00:00 PM, 08:28:00 PM,no,delivered,4,711.21
02-10-2025,1979590,delhivery,electronics,ev bike,same day,south,cold,250.1,10,10:25:00 AM,10:22:00 AM,no,delivered,5,1380.47
03-10-2025,1979680,xpressbees,documents,truck,same day,east,cold,249.9,48.9,10:30:00 AM, 10:25:00 AM,no,delivered,4,1496.32
04-10-2025,1979770,amazon logistics,groceries,scooter,two day,west,stormy,193.8,44.5,10:30:00 AM,10:27:00 AM,no,delivered,3,1102.62
05-10-2025,1979860,blue dart,automobile parts,truck,express,west,clear,73.6,10.4,10:35:00 AM, 10:29:00 AM,no,delivered,5,449.11
06-10-2025,1979950,shadowfax,cosmetics,truck,same day,west,cold,9.7,47.4,10:40:00 AM,10:34:00 AM,no,delivered,3,290.76
07-10-2025,1980040,blue dart,automobile parts,scooter,two day,west,hot,51.8,47.7,11:45:00 AM, 11:08:00 AM,no,delivered,4,402.1
08-10-2025,1980130,dhl,automobile parts,truck,express,north,hot,97.1,29.7,11:50:00 AM,11:41:00 AM,no,delivered,4,624.69
09-10-2025,1980220,amazon logistics,clothing,truck,standard,south,rainy,231.6,4.4,12:00:00 PM,11:52:00 AM,no,delivered,3,1171.11
10-10-2025,1980310,amazon logistics,electronics,ev bike,standard,east,hot,214.3,1.7,12:15:00 PM,12:07:00 PM,no,delivered,5,1076.51
11-10-2025,1980400,ecom express,pharmacy,van,same day,south,clear,157.5,27.6,12:30:00 PM,12:13:00 PM,no,delivered,5,970.27
12-10-2025,1980490,ekart,documents,ev van,express,west,stormy,10.6,28.6,12:45:00 PM,12:21:00 PM,yes,delayed,2,188.71
13-10-2025,1980580,ecom express,fragile items,truck,same day,south,hot,36.1,44.5,01:00:00 PM,12:47:00 PM,no,delivered,5,414
14-10-2025,1980670,amazon logistics,furniture,ev van,express,west,cold,278.5,36.2,01:15:00 PM,12:45:00 PM,no,delivered,4,1551.04
15-10-2025,1980760,dhl,electronics,bike,two day,east,cold,216,19.9,01:00:00 PM,12:55:00 PM,no,delivered,3,1139.82
16-10-2025,1980850,ekart,documents,bike,same day,east,hot,274.4,37.1,03:10:00 PM,11:00:00 PM,yes,failed,1,1583.27
17-10-2025,1980940,delhivery,groceries,scooter,same day,north,hot,162.4,36.5,03:25:00 PM,03:16:00 PM,no,delivered,4,1021.56
18-10-2025,1981030,ecom express,electronics,ev bike,standard,west,foggy,17.6,18.7,03:35:00 PM,03:10:00 PM,no,delivered,5,144.22
19-10-2025,1981120,blue dart,documents,truck,express,south,stormy,234.6,26,03:50:00 PM,11:00:00 PM,yes,failed,1,1301.12
20-10-2025,1981210,ekart,furniture,ev bike,standard,central,rainy,296.9,31.3,04:00:00 PM, 03:30:00 PM,no,delivered,4,1578.28
21-10-2025,1981300,dhl,automobile parts,bike,standard,central,hot,153.7,12.2,04:10:00 PM, 04:05:00 PM,no,delivered,4,804.95
22-10-2025,1981390,blue dart,pharmacy,van,express,north,foggy,27.2,12.8,04:30:00 PM, 04:19:00 PM,yes,delayed,3,224.37
23-10-2025,1981480,amazon logistics,electronics,van,two day,north,cold,192.1,25,05:05:00 PM, 04:55:00 PM,no,delivered,4,1035.59
24-10-2025,1981570,xpressbees,groceries,ev van,two day,south,rainy,227.4,43.1,05:20:00 PM, 05:10:00 PM,no,delivered,5,1266.42
25-10-2025,1981660,blue dart,cosmetics,bike,standard,south,clear,249.5,35.5,05:20:00 PM, 05:18:00 PM,no,delivered,4,1354.06
26-10-2025,1981750,blue dart,groceries,ev van,express,central,rainy,225.7,10.4,05:25:00 PM,11:00:00 PM,yes,failed,1,1209.73
27-10-2025,1981840,delhivery,pharmacy,van,same day,north,foggy,293.7,2.2,05:30:00 PM, 05:25:00 PM,yes,delayed,3,1575.22
28-10-2025,1981930,ecom express,automobile parts,ev bike,standard,south,clear,115.7,46.8,06:00:00 PM, 05:40:00 PM,no,delivered,5,718.99
29-10-2025,1982020,dhl,clothing,scooter,same day,north,stormy,222.4,16.2,06:15:00 PM, 06:10:00 PM,yes,delayed,3,1260.63
